student_id,domain,gender,age,10th_marks,12th_marks,graduation_marks,backlogs,internship_done,projects_count,certifications_count,communication_skills,leadership_skills,teamwork_skills,problem_solving_skills,interest_area,python_score,java_score,cpp_score,javascript_score,sql_score,machine_learning_score,data_structures_score,networking_score,cloud_computing_score,cybersecurity_score,web_dev_score,devops_score,circuit_design_score,embedded_c_score,pcb_design_score,matlab_score,vhdl_verilog_score,iot_score,signal_processing_score,microcontrollers_score,robotics_score,communication_systems_score,power_electronics_score,cad_tools_score,cad_design_score,thermodynamics_score,fluid_mechanics_score,manufacturing_processes_score,strength_of_materials_score,autocad_score,ansys_score,robotics_automation_score,quality_management_score,automobile_engineering_score,cnc_programming_score,lean_manufacturing_score,accounting_score,financial_modeling_score,ms_excel_score,marketing_score,business_strategy_score,statistics_score,communication_score,data_analysis_score,erp_knowledge_score,supply_chain_score,hr_management_score,entrepreneurship_score,recommended_career
S3534,CS/IT,Female,23,50,45,45,4,0,5,2,4,2,2,4,Databases,8,2,3,4,5,3,5,6,8,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S3535,Electronics,Female,20,50,47,51,1,1,2,3,6,3,3,5,VLSI,,,,,,,,,,,,,6,6,2,10,7,5,8,4,3,10,6,3,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S3536,CS/IT,Prefer not to say,24,50,47,45,3,1,3,3,6,6,5,4,Databases,7,8,5,2,4,10,8,5,6,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S3537,Commerce,Male,22,50,45,53,3,1,3,3,6,6,7,3,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8,6,7,6,5,6,5,6,7,7,Business Analyst
S3538,Mechanical,Female,18,54,58,49,0,1,5,2,6,7,8,5,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,10,10,6,4,7,6,6,8,6,10,7,5,,,,,,,,,,,,,Automobile Engineer
S3539,Electronics,Prefer not to say,22,50,45,50,4,0,2,1,4,6,7,3,Telecommunications,,,,,,,,,,,,,4,6,3,9,4,1,10,7,6,9,5,4,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S3540,Commerce,Male,24,50,45,48,2,1,3,1,6,3,3,7,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,2,10,5,5,9,5,5,8,5,7,Marketing Manager
S3541,Mechanical,Female,22,50,45,45,2,1,5,3,6,4,4,5,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,7,5,1,5,1,6,5,9,3,7,7,5,,,,,,,,,,,,,Robotics & Automation Engineer
S3542,Electronics,Female,19,50,46,45,1,1,5,2,6,4,4,3,VLSI,,,,,,,,,,,,,5,7,5,6,5,2,9,3,6,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S3543,CS/IT,Male,22,50,45,45,3,1,3,1,4,2,4,3,Networking,7,3,5,5,5,9,10,3,7,3,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S3544,Mechanical,Male,18,50,45,48,4,1,2,1,4,4,4,7,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,9,4,6,8,2,2,6,8,2,3,10,5,,,,,,,,,,,,,Robotics & Automation Engineer
S3545,CS/IT,Prefer not to say,24,50,49,50,3,1,5,2,3,6,3,3,Cloud & DevOps,8,6,4,4,6,4,8,9,10,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S3546,Electronics,Female,20,50,45,45,4,1,4,2,5,6,5,7,Hardware Design,,,,,,,,,,,,,9,7,8,6,4,7,3,7,3,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S3547,Mechanical,Prefer not to say,25,50,45,50,3,1,4,1,4,4,6,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,8,10,9,5,8,3,8,6,3,4,6,4,,,,,,,,,,,,,Thermal Engineer
S3548,Electronics,Prefer not to say,21,50,45,45,2,0,3,2,3,5,2,3,Hardware Design,,,,,,,,,,,,,3,7,2,10,5,3,10,3,4,9,5,4,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S3549,CS/IT,Prefer not to say,25,50,45,45,2,1,3,2,2,4,5,3,Cloud & DevOps,4,4,5,3,10,3,6,2,7,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S3550,Commerce,Male,19,50,45,45,2,0,4,1,5,6,3,7,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,10,4,9,5,7,9,3,3,7,1,Business Analyst
S3551,Commerce,Female,20,50,45,46,3,0,4,3,6,4,6,7,Business Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,7,8,10,1,8,4,7,4,4,7,Entrepreneur/Startup Founder
S3552,Mechanical,Prefer not to say,21,53,45,46,2,1,2,1,4,4,6,4,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,4,7,2,10,5,4,5,2,5,8,10,10,,,,,,,,,,,,,Manufacturing Engineer
S3553,Electronics,Prefer not to say,24,50,45,45,1,1,2,3,7,7,7,7,Signal Processing,,,,,,,,,,,,,10,7,10,5,2,3,4,6,3,3,9,10,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S3554,Commerce,Female,18,50,50,45,3,1,3,3,3,6,7,3,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,8,5,2,7,6,4,5,8,4,4,Financial Analyst
S3555,Electronics,Prefer not to say,18,50,45,45,3,1,4,3,5,3,6,3,VLSI,,,,,,,,,,,,,6,6,7,2,4,8,2,7,5,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S3556,CS/IT,Female,20,50,58,48,4,1,4,3,7,4,7,7,Cloud & DevOps,8,5,7,5,4,10,8,8,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S3557,Electronics,Prefer not to say,19,51,51,45,2,1,2,3,3,7,3,5,Embedded Systems,,,,,,,,,,,,,7,6,9,5,7,4,1,5,6,5,9,8,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S3558,Commerce,Prefer not to say,22,50,49,45,2,1,3,1,4,4,4,2,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,5,1,8,3,5,7,7,7,3,4,Supply Chain Manager
S3559,CS/IT,Female,21,50,45,45,1,1,4,2,5,2,3,5,Coding,8,7,5,1,6,10,7,2,4,8,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S3560,Commerce,Prefer not to say,22,51,45,45,4,1,5,2,4,6,7,3,Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,3,8,8,3,5,10,7,6,7,Supply Chain Manager
S3561,CS/IT,Female,23,50,45,45,1,1,4,1,5,5,3,3,Cloud & DevOps,8,2,3,2,6,5,2,7,8,5,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S3562,Mechanical,Prefer not to say,25,50,45,45,2,0,5,2,6,2,4,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,9,8,8,4,3,2,3,6,5,8,6,2,,,,,,,,,,,,,Automobile Engineer
S3563,Electronics,Male,24,50,45,45,5,1,1,3,5,6,5,3,VLSI,,,,,,,,,,,,,7,10,6,1,4,3,2,7,4,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S3564,Mechanical,Female,21,50,45,45,3,0,4,3,6,2,4,6,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,8,8,4,5,3,7,6,7,9,,,,,,,,,,,,,Quality Control Engineer
S3565,CS/IT,Prefer not to say,21,50,45,45,4,0,3,1,5,6,3,5,Cloud & DevOps,10,4,4,7,3,8,7,3,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S3566,Electronics,Prefer not to say,21,50,45,48,3,0,5,1,4,2,4,3,Embedded Systems,,,,,,,,,,,,,5,6,2,8,4,4,10,2,6,9,5,4,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S3567,Mechanical,Male,23,50,45,45,4,1,2,2,7,7,4,6,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,10,6,4,5,6,9,8,5,4,5,8,5,,,,,,,,,,,,,CAD/CAM Engineer
S3568,CS/IT,Female,20,50,45,45,1,1,4,2,5,5,6,4,Cybersecurity,7,5,3,7,2,4,5,6,8,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S3569,Electronics,Female,23,50,45,45,4,0,5,2,2,5,4,6,Embedded Systems,,,,,,,,,,,,,5,5,5,10,4,3,8,3,5,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Signal Processing Engineer
S3570,Mechanical,Female,23,50,45,45,4,1,4,2,2,3,5,7,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,10,3,7,5,5,9,2,10,8,,,,,,,,,,,,,Manufacturing Engineer
S3571,Mechanical,Male,20,50,45,45,4,1,5,1,3,4,5,6,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,8,3,5,3,8,4,6,7,5,,,,,,,,,,,,,Robotics & Automation Engineer
S3572,Commerce,Prefer not to say,23,50,56,53,2,1,3,1,3,6,4,6,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,6,6,7,8,7,7,8,8,4,HR Manager
S3573,Electronics,Prefer not to say,18,50,45,47,2,1,5,1,2,3,2,3,VLSI,,,,,,,,,,,,,4,7,6,8,2,7,5,5,8,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S3574,CS/IT,Prefer not to say,24,50,45,45,2,0,2,1,2,5,5,4,Coding,10,4,2,7,2,9,7,4,7,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S3575,CS/IT,Male,22,50,45,45,1,1,5,2,6,6,6,7,Coding,9,5,7,3,7,8,8,6,8,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S3576,Electronics,Male,23,50,45,45,1,1,3,3,5,7,4,7,IoT,,,,,,,,,,,,,6,7,9,6,7,2,4,9,8,2,8,6,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S3577,Electronics,Female,25,50,45,46,4,1,5,3,4,6,5,4,VLSI,,,,,,,,,,,,,1,4,2,5,4,4,10,7,7,7,3,6,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S3578,CS/IT,Prefer not to say,24,50,45,49,1,1,5,2,7,5,4,4,Databases,9,5,5,5,8,7,6,4,7,4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S3579,CS/IT,Female,24,50,45,45,3,1,3,3,6,2,4,4,Networking,7,5,4,1,6,4,3,10,4,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S3580,Electronics,Female,18,50,45,51,1,1,4,1,3,5,7,7,Signal Processing,,,,,,,,,,,,,9,8,5,3,8,8,5,3,6,7,4,8,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S3581,Commerce,Male,25,50,45,52,2,1,2,3,3,5,3,7,Business Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,10,6,5,7,5,7,6,4,7,Marketing Manager
S3582,CS/IT,Male,18,50,48,45,2,0,5,3,3,3,3,6,Cloud & DevOps,5,3,7,6,4,1,5,10,8,6,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S3583,Mechanical,Female,20,50,45,45,3,0,2,1,5,3,6,3,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,9,5,4,8,7,6,2,7,3,,,,,,,,,,,,,Robotics & Automation Engineer
S3584,Commerce,Prefer not to say,24,50,45,48,1,1,2,2,4,5,4,6,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,8,10,9,3,6,4,4,4,3,6,Marketing Manager
S3585,Commerce,Male,19,50,49,47,3,0,5,3,5,6,7,3,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,8,7,6,8,4,3,4,10,6,HR Manager
S3586,CS/IT,Prefer not to say,24,50,45,45,2,1,4,2,2,4,6,3,Cloud & DevOps,6,6,1,7,8,6,8,4,1,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S3587,CS/IT,Female,20,50,45,45,3,0,4,2,3,3,4,6,Networking,4,5,2,3,7,5,9,4,5,6,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S3588,Electronics,Female,19,50,45,45,1,1,4,2,2,4,2,2,Robotics,,,,,,,,,,,,,4,8,8,8,6,6,1,6,7,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S3589,Mechanical,Female,19,50,45,46,4,1,2,1,7,5,4,5,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,5,6,4,5,10,3,6,9,4,,,,,,,,,,,,,Robotics & Automation Engineer
S3590,Mechanical,Male,22,50,45,53,2,1,2,2,7,5,6,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,6,2,5,3,6,6,9,5,8,,,,,,,,,,,,,Automobile Engineer
S3591,Mechanical,Prefer not to say,22,50,45,45,3,0,1,3,3,3,5,3,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,7,6,5,5,1,9,4,4,9,,,,,,,,,,,,,Quality Control Engineer
S3592,Electronics,Prefer not to say,23,50,45,45,4,1,4,1,3,3,6,5,Telecommunications,,,,,,,,,,,,,8,10,8,2,7,7,1,7,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S3593,Electronics,Prefer not to say,20,50,45,45,1,1,3,2,3,2,2,3,Signal Processing,,,,,,,,,,,,,9,6,8,6,2,4,5,4,3,3,6,8,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S3594,Electronics,Prefer not to say,22,50,46,45,3,1,4,1,2,5,2,2,VLSI,,,,,,,,,,,,,10,5,7,1,3,2,1,2,6,5,8,9,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S3595,Electronics,Female,18,50,46,45,2,0,2,3,5,2,4,3,IoT,,,,,,,,,,,,,4,6,6,2,3,10,2,10,8,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S3596,Mechanical,Female,22,50,45,45,3,0,3,1,4,4,4,2,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,7,3,7,6,2,4,5,8,4,5,8,4,,,,,,,,,,,,,Robotics & Automation Engineer
S3597,CS/IT,Male,18,50,49,45,2,0,5,3,4,6,2,6,AI & ML,8,4,6,1,6,9,6,5,7,2,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S3598,CS/IT,Male,25,50,45,52,4,1,5,1,7,6,4,7,Cloud & DevOps,8,7,3,8,8,7,5,7,5,7,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S3599,Mechanical,Prefer not to say,22,50,45,45,4,0,2,2,5,6,7,3,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,4,2,4,7,6,6,7,7,5,,,,,,,,,,,,,Automobile Engineer
S3600,CS/IT,Male,23,50,45,45,2,0,4,1,3,1,4,2,Coding,4,2,5,2,10,2,10,4,5,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S3601,Electronics,Female,20,50,45,49,2,1,2,2,4,5,5,5,Robotics,,,,,,,,,,,,,8,4,3,5,9,7,6,5,1,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S3602,Commerce,Prefer not to say,23,50,45,45,4,1,3,2,4,6,2,3,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3,6,7,4,5,7,2,8,7,9,Entrepreneur/Startup Founder
S3603,Commerce,Male,18,50,45,45,4,1,4,1,5,4,4,5,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,7,4,2,9,5,5,5,8,5,3,Financial Analyst
S3604,Mechanical,Prefer not to say,24,50,45,45,4,1,3,1,4,2,4,3,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,9,2,6,6,10,5,4,7,4,,,,,,,,,,,,,Robotics & Automation Engineer
S3605,Mechanical,Male,21,50,50,45,2,0,3,2,4,6,7,4,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,9,2,7,8,8,9,6,6,2,4,4,3,,,,,,,,,,,,,Mechanical Design Engineer
S3606,Mechanical,Female,24,50,45,45,2,0,3,1,3,1,6,5,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,7,6,4,5,6,7,3,1,10,,,,,,,,,,,,,Quality Control Engineer
S3607,CS/IT,Female,22,50,45,54,3,1,4,1,6,5,3,6,Web Development,4,4,8,3,10,5,9,8,6,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S3608,Commerce,Female,24,50,45,45,2,1,3,2,4,2,4,2,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,7,5,3,6,6,7,5,4,8,Marketing Manager
S3609,Commerce,Female,23,50,45,45,4,1,2,1,7,5,3,5,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,6,9,10,2,8,3,4,6,4,10,Entrepreneur/Startup Founder
S3610,Electronics,Prefer not to say,21,50,45,45,1,1,4,3,5,6,5,4,Robotics,,,,,,,,,,,,,9,2,9,4,8,3,2,6,1,4,7,8,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S3611,Mechanical,Female,21,50,51,45,2,0,4,3,5,3,6,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,8,4,4,1,4,7,6,8,10,,,,,,,,,,,,,Manufacturing Engineer
S3612,Electronics,Male,20,50,45,45,3,0,3,3,6,2,6,5,Robotics,,,,,,,,,,,,,4,10,5,6,5,3,4,8,10,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,Robotics Engineer
S3613,Mechanical,Female,22,50,50,45,3,1,5,3,6,4,3,3,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,4,8,8,5,4,5,7,7,4,3,6,5,,,,,,,,,,,,,Thermal Engineer
S3614,Mechanical,Male,21,50,45,45,2,0,3,2,6,5,6,5,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,6,7,7,6,6,10,4,6,6,,,,,,,,,,,,,Quality Control Engineer
S3615,Commerce,Male,21,50,45,45,5,1,4,2,3,4,2,6,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,2,4,4,8,4,4,7,7,3,HR Manager
S3616,Mechanical,Female,19,50,52,45,1,0,2,1,5,7,7,6,CAD Design,,,,,,,,,,,,,,,,,,,,,,,,,7,5,1,7,9,5,5,8,8,3,6,8,,,,,,,,,,,,,Quality Control Engineer
S3617,Mechanical,Female,24,50,45,50,3,0,2,1,5,3,7,5,Thermal Systems,,,,,,,,,,,,,,,,,,,,,,,,,2,3,8,7,6,7,3,5,5,4,9,8,,,,,,,,,,,,,Manufacturing Engineer
S3618,Mechanical,Prefer not to say,20,50,45,45,1,0,5,1,3,4,3,3,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,9,7,3,3,1,9,1,8,6,,,,,,,,,,,,,Manufacturing Engineer
S3619,CS/IT,Female,20,50,45,45,2,0,2,3,2,3,1,6,Coding,6,3,2,7,7,2,3,4,8,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S3620,CS/IT,Female,18,50,45,46,4,1,2,3,3,6,3,3,Web Development,7,3,4,4,10,2,7,4,4,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Database Administrator
S3621,Electronics,Male,22,50,48,48,3,0,5,3,6,4,5,2,Embedded Systems,,,,,,,,,,,,,6,7,4,5,5,4,8,7,3,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S3622,CS/IT,Prefer not to say,18,50,45,46,2,1,5,2,2,3,5,7,AI & ML,8,8,6,3,9,7,5,5,4,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
S3623,Electronics,Female,20,50,45,45,3,1,1,2,5,2,6,4,VLSI,,,,,,,,,,,,,9,3,3,2,7,2,9,2,3,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S3624,Commerce,Male,21,50,45,47,1,0,4,3,2,4,4,6,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,4,6,4,4,5,8,7,4,6,Supply Chain Manager
S3625,Mechanical,Female,19,50,45,45,2,1,3,2,4,3,3,5,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,8,10,10,8,2,5,6,2,4,6,5,5,,,,,,,,,,,,,Thermal Engineer
S3626,Commerce,Female,24,50,45,50,3,1,3,2,3,3,5,5,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,6,10,6,7,10,5,4,2,3,4,Marketing Manager
S3627,Commerce,Male,21,53,45,45,3,1,5,1,5,6,5,4,Data Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,8,8,6,9,5,4,5,4,10,Entrepreneur/Startup Founder
S3628,Electronics,Prefer not to say,20,50,58,48,2,1,3,1,3,7,4,4,IoT,,,,,,,,,,,,,9,8,9,5,3,3,7,8,3,4,8,10,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S3629,CS/IT,Prefer not to say,22,50,49,45,4,0,5,1,6,2,4,7,AI & ML,9,3,3,4,7,6,8,10,5,8,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cybersecurity Analyst
S3630,Mechanical,Male,22,50,48,48,2,0,2,1,7,6,6,6,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,8,7,6,6,7,6,4,5,3,9,7,3,,,,,,,,,,,,,Automobile Engineer
S3631,Electronics,Female,24,50,45,48,3,0,2,1,4,2,2,5,Signal Processing,,,,,,,,,,,,,3,9,4,1,6,8,5,7,1,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S3632,Commerce,Female,25,50,45,45,2,0,4,2,5,6,6,7,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,10,7,3,9,5,5,5,3,10,Entrepreneur/Startup Founder
S3633,Mechanical,Female,25,50,45,45,2,0,4,2,5,4,6,4,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,6,8,2,2,6,10,3,4,9,,,,,,,,,,,,,Quality Control Engineer
S3634,Electronics,Female,21,51,53,45,3,1,5,1,4,5,3,4,Embedded Systems,,,,,,,,,,,,,8,10,8,3,4,3,6,7,7,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,Embedded Systems Engineer
S3635,Commerce,Male,21,50,45,50,1,0,2,3,3,3,3,5,Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,10,6,7,10,3,4,3,4,6,Marketing Manager
S3636,Mechanical,Female,20,50,45,45,4,1,5,2,6,3,5,6,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,9,5,3,3,5,10,6,5,3,1,8,4,,,,,,,,,,,,,CAD/CAM Engineer
S3637,Electronics,Male,18,50,52,50,4,1,3,3,6,7,3,4,Embedded Systems,,,,,,,,,,,,,9,5,8,5,10,6,7,3,5,6,8,7,,,,,,,,,,,,,,,,,,,,,,,,,VLSI Design Engineer
S3638,Mechanical,Male,18,50,45,45,3,0,2,2,3,4,6,7,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,10,4,7,7,2,7,6,3,5,7,8,3,,,,,,,,,,,,,CAD/CAM Engineer
S3639,Electronics,Male,18,50,45,45,3,1,3,1,2,5,2,6,IoT,,,,,,,,,,,,,2,8,3,5,8,10,3,6,5,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,IoT Engineer
S3640,CS/IT,Prefer not to say,23,50,45,45,2,1,4,2,2,3,4,3,Coding,7,3,4,9,6,5,2,2,4,5,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S3641,CS/IT,Prefer not to say,18,50,48,45,3,1,4,3,3,3,6,7,Networking,8,5,7,5,5,1,4,8,10,3,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud Engineer
S3642,Mechanical,Male,22,50,45,49,1,1,5,1,5,3,3,5,Robotics,,,,,,,,,,,,,,,,,,,,,,,,,7,10,10,3,5,2,8,5,2,7,8,6,,,,,,,,,,,,,Thermal Engineer
S3643,Electronics,Female,20,50,48,49,3,1,3,3,6,2,6,5,Hardware Design,,,,,,,,,,,,,1,6,5,9,7,5,10,5,1,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Engineer
S3644,Commerce,Female,22,50,45,45,3,1,3,2,3,4,5,3,Entrepreneurship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,9,4,6,3,2,6,9,10,5,3,Supply Chain Manager
S3645,CS/IT,Female,22,50,45,45,4,1,3,3,2,5,3,3,Coding,8,5,1,9,5,8,2,3,2,6,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Web Developer
S3646,Mechanical,Female,19,51,45,45,3,1,5,1,4,4,3,7,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,4,8,5,6,8,2,1,6,7,5,5,10,,,,,,,,,,,,,Quality Control Engineer
S3647,Electronics,Male,22,50,45,53,1,0,4,1,6,6,4,4,Embedded Systems,,,,,,,,,,,,,9,4,9,5,3,6,6,1,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,Hardware Engineer
S3648,Mechanical,Male,22,50,45,50,2,1,5,1,3,5,6,6,Quality Control,,,,,,,,,,,,,,,,,,,,,,,,,6,8,9,5,5,3,5,3,4,10,6,4,,,,,,,,,,,,,Automobile Engineer
S3649,CS/IT,Prefer not to say,22,50,45,45,1,0,3,3,2,3,5,6,Cloud & DevOps,8,4,2,2,8,9,7,5,7,1,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/ML Engineer
S3650,Mechanical,Male,24,50,45,45,2,0,4,1,7,6,4,6,CAD/CAM,,,,,,,,,,,,,,,,,,,,,,,,,9,5,6,7,6,10,9,1,2,5,7,2,,,,,,,,,,,,,Mechanical Design Engineer
S3651,CS/IT,Prefer not to say,21,50,45,45,2,1,5,1,3,4,4,7,Coding,8,7,5,7,10,10,6,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Scientist
